ExcelFilePath,DICOMFilePath,PatientName,DICOMFileDate,ColumnName,FrameNumber,Value_dB
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,32.17
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,31.85
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.91
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,28.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,28.96
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,28.64
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.33
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0056,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,28.66
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0055,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.80
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0055,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0055,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,21.93
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0055,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,21.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0055,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,21.92
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,34.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,32.98
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,32.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,32.18
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,30.21
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0129,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,32.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,31.08
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,27.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,28.80
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.34
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0128,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,32.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,30.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,27.79
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,23.91
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,28.65
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,27.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0127,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,28.63
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,27.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,22.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,21.75
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,21.75
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,20.51
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0126,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,22.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,16.34
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,13.62
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,13.94
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,14.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,15.27
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0125,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,14.79
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,19.87
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,18.05
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,18.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,16.91
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,17.40
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0124,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,18.10
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,17.38
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,15.70
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,15.74
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,18.08
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0123,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,19.13
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,16.69
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,14.22
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,13.89
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,14.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,13.93
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0122,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,14.40
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,9.32
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,7.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,6.75
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,6.65
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,6.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0121,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,6.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,4.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,3.38
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,3.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,3.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,3.00
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\00_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0120,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,2.88
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,34.31
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,30.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,31.56
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,31.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,31.91
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0140,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,33.29
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,30.27
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,27.69
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,28.80
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,28.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0139,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,27.87
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.10
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,26.23
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,23.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,21.17
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0138,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,26.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,19.32
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,20.82
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,20.64
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,19.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,19.80
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0137,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,20.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,15.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,13.85
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,13.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,15.14
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,15.13
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0136,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,14.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,22.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,21.67
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.44
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,22.53
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0135,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,22.50
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\04_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0134,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.92
